shipment_id,order_id,shipping_provider,shipping_status,shipped_at,delivered_at
383,383,UPS,delivered,2025-08-30 00:26:42,2025-09-04 00:26:42
384,384,FedEx,delivered,2024-08-23 02:42:58,2024-08-28 02:42:58
385,385,DHL,delivered,2025-03-09 01:57:29,2025-03-13 01:57:29
386,386,UPS,delivered,2024-07-21 09:42:44,2024-07-28 09:42:44
387,387,UPS,delivered,2024-12-04 07:50:30,2024-12-11 07:50:30
388,388,Sendy,delivered,2024-08-26 11:47:04,2024-08-28 11:47:04
389,389,Sendy,delivered,2024-09-25 20:10:21,2024-10-03 20:10:21
390,390,G4S,delivered,2025-11-27 02:35:32,2025-12-02 02:35:32
391,391,DHL,returned,2024-06-14 12:55:33,2024-06-21 12:55:33
392,392,G4S,delivered,2026-01-21 19:40:02,2026-01-28 19:40:02
393,393,Sendy,delivered,2024-10-18 08:08:31,2024-10-21 08:08:31
394,394,UPS,delivered,2026-01-21 06:18:25,2026-01-22 06:18:25
395,395,UPS,delivered,2024-05-23 01:11:35,2024-05-25 01:11:35
396,396,UPS,delivered,2025-06-26 13:50:45,2025-07-01 13:50:45
397,397,G4S,delivered,2024-10-13 23:20:18,2024-10-19 23:20:18
398,398,FedEx,delivered,2024-05-31 20:19:21,2024-06-02 20:19:21
399,399,G4S,delivered,2024-05-04 17:19:30,2024-05-10 17:19:30
400,400,UPS,delivered,2024-01-17 02:02:23,2024-01-25 02:02:23
401,401,G4S,cancelled,,
402,402,G4S,delivered,2025-12-28 17:58:06,2025-12-31 17:58:06
403,403,Sendy,delivered,2024-01-03 19:56:02,2024-01-10 19:56:02
404,404,G4S,delivered,2024-08-19 16:54:20,2024-08-21 16:54:20
405,405,DHL,delivered,2025-05-20 22:59:04,2025-05-27 22:59:04
406,406,Sendy,delivered,2024-02-06 12:43:13,2024-02-12 12:43:13
407,407,FedEx,delivered,2025-02-07 14:05:27,2025-02-10 14:05:27
408,408,DHL,delivered,2025-03-20 10:58:10,2025-03-23 10:58:10
409,409,Sendy,delivered,2025-05-25 08:37:33,2025-05-29 08:37:33
410,410,UPS,delivered,2025-12-07 18:23:58,2025-12-12 18:23:58
411,411,UPS,delivered,2025-02-10 12:48:24,2025-02-14 12:48:24
412,412,UPS,delivered,2026-03-11 13:51:35,2026-03-16 13:51:35
413,413,UPS,processing,2026-03-12 10:50:09,
414,414,Sendy,delivered,2024-05-14 19:44:43,2024-05-18 19:44:43
415,415,FedEx,delivered,2025-12-13 03:05:45,2025-12-15 03:05:45
416,416,UPS,delivered,2024-04-13 17:18:09,2024-04-19 17:18:09
417,417,DHL,delivered,2024-12-31 08:28:17,2025-01-04 08:28:17
418,418,Sendy,delivered,2026-01-09 08:13:53,2026-01-17 08:13:53
419,419,FedEx,delivered,2026-01-27 22:29:50,2026-02-01 22:29:50
420,420,DHL,delivered,2024-02-24 08:11:11,2024-02-27 08:11:11
421,421,FedEx,delivered,2025-12-03 19:27:56,2025-12-08 19:27:56
422,422,G4S,delivered,2026-03-22 14:37:34,2026-03-28 14:37:34
423,423,DHL,delivered,2025-05-28 06:05:54,2025-05-30 06:05:54
424,424,UPS,delivered,2025-03-08 03:01:46,2025-03-16 03:01:46
425,425,FedEx,delivered,2024-12-26 20:02:32,2024-12-31 20:02:32
426,426,FedEx,delivered,2025-05-20 12:43:45,2025-05-23 12:43:45
427,427,Sendy,delivered,2026-01-06 00:34:47,2026-01-07 00:34:47
428,428,Sendy,processing,2024-12-06 12:40:21,
429,429,Sendy,processing,2024-03-01 00:33:45,
430,430,Sendy,delivered,2024-07-27 15:10:23,2024-08-04 15:10:23
431,431,DHL,delivered,2025-02-09 19:07:24,2025-02-16 19:07:24
432,432,UPS,delivered,2024-09-05 02:43:55,2024-09-13 02:43:55
433,433,FedEx,processing,2024-06-18 12:27:29,
434,434,UPS,delivered,2025-08-21 01:14:19,2025-08-29 01:14:19
435,435,UPS,delivered,2024-06-21 13:04:27,2024-06-22 13:04:27
436,436,DHL,delivered,2024-02-25 05:17:02,2024-03-01 05:17:02
437,437,Sendy,delivered,2024-06-17 05:47:55,2024-06-19 05:47:55
438,438,Sendy,delivered,2024-06-16 15:54:30,2024-06-21 15:54:30
439,439,G4S,delivered,2024-05-29 08:01:23,2024-05-31 08:01:23
440,440,G4S,delivered,2025-04-08 14:19:10,2025-04-09 14:19:10
441,441,FedEx,delivered,2024-03-19 03:43:31,2024-03-23 03:43:31
442,442,G4S,delivered,2025-06-01 08:05:18,2025-06-08 08:05:18
443,443,UPS,delivered,2024-02-01 00:09:30,2024-02-05 00:09:30
444,444,UPS,delivered,2024-06-02 12:42:48,2024-06-04 12:42:48
445,445,DHL,delivered,2025-07-07 17:34:50,2025-07-15 17:34:50
446,446,UPS,delivered,2026-01-18 08:37:06,2026-01-21 08:37:06
447,447,UPS,delivered,2026-02-23 02:37:30,2026-02-26 02:37:30
448,448,DHL,delivered,2025-06-12 04:52:33,2025-06-13 04:52:33
449,449,G4S,delivered,2024-09-18 11:28:17,2024-09-26 11:28:17
450,450,FedEx,processing,2025-08-26 18:17:48,
451,451,FedEx,delivered,2025-11-12 18:16:08,2025-11-18 18:16:08
452,452,FedEx,delivered,2024-08-26 01:39:35,2024-08-31 01:39:35
453,453,FedEx,delivered,2026-03-03 01:25:16,2026-03-07 01:25:16
454,454,DHL,delivered,2025-12-28 04:58:51,2025-12-30 04:58:51
455,455,FedEx,delivered,2026-02-07 21:46:04,2026-02-09 21:46:04
456,456,G4S,delivered,2024-12-31 10:56:52,2025-01-01 10:56:52
457,457,UPS,delivered,2026-03-08 18:15:42,2026-03-15 18:15:42
458,458,G4S,delivered,2025-03-25 21:57:55,2025-03-27 21:57:55
459,459,FedEx,delivered,2024-05-19 16:09:00,2024-05-24 16:09:00
460,460,DHL,delivered,2025-02-15 23:46:38,2025-02-17 23:46:38
461,461,G4S,delivered,2024-12-16 22:48:54,2024-12-19 22:48:54
462,462,DHL,delivered,2025-10-14 00:52:28,2025-10-21 00:52:28
463,463,Sendy,delivered,2025-04-25 16:11:32,2025-04-28 16:11:32
464,464,FedEx,delivered,2024-05-25 08:53:03,2024-05-26 08:53:03
465,465,UPS,delivered,2025-05-11 11:14:23,2025-05-16 11:14:23
466,466,G4S,delivered,2024-10-07 09:15:56,2024-10-15 09:15:56
467,467,FedEx,delivered,2025-11-27 08:44:38,2025-11-28 08:44:38
468,468,UPS,delivered,2026-02-15 03:42:05,2026-02-18 03:42:05
469,469,DHL,delivered,2025-05-23 14:29:02,2025-05-29 14:29:02
470,470,DHL,delivered,2025-02-10 02:37:46,2025-02-18 02:37:46
471,471,Sendy,delivered,2024-12-02 11:05:08,2024-12-10 11:05:08
472,472,DHL,delivered,2024-05-07 02:57:15,2024-05-10 02:57:15
473,473,UPS,delivered,2025-03-15 08:31:54,2025-03-23 08:31:54
474,474,Sendy,delivered,2024-01-20 07:53:21,2024-01-24 07:53:21
475,475,G4S,delivered,2024-04-12 00:19:58,2024-04-13 00:19:58
476,476,G4S,processing,2026-03-16 08:11:03,
477,477,FedEx,delivered,2024-01-24 07:22:13,2024-01-26 07:22:13
478,478,UPS,delivered,2024-04-07 20:11:27,2024-04-13 20:11:27
479,479,FedEx,delivered,2025-09-02 01:29:56,2025-09-05 01:29:56
480,480,DHL,delivered,2024-02-15 12:31:18,2024-02-18 12:31:18
481,481,UPS,delivered,2024-07-25 09:47:57,2024-07-30 09:47:57
482,482,G4S,delivered,2025-01-04 00:26:44,2025-01-12 00:26:44
483,483,G4S,delivered,2024-07-10 20:08:12,2024-07-13 20:08:12
484,484,G4S,delivered,2024-12-31 02:07:22,2025-01-05 02:07:22
485,485,G4S,delivered,2024-09-14 09:27:23,2024-09-22 09:27:23
486,486,G4S,delivered,2024-03-11 11:09:14,2024-03-16 11:09:14
487,487,G4S,delivered,2024-06-21 00:28:29,2024-06-26 00:28:29
488,488,G4S,processing,2025-10-21 11:54:18,
489,489,UPS,cancelled,,
490,490,Sendy,delivered,2025-11-22 08:22:01,2025-11-26 08:22:01
491,491,FedEx,delivered,2025-12-16 11:21:34,2025-12-18 11:21:34
492,492,Sendy,delivered,2025-02-01 13:13:34,2025-02-09 13:13:34
493,493,Sendy,delivered,2024-04-14 04:55:09,2024-04-20 04:55:09
494,494,UPS,delivered,2025-05-02 22:26:31,2025-05-06 22:26:31
495,495,Sendy,delivered,2025-02-16 16:37:23,2025-02-21 16:37:23
496,496,UPS,delivered,2026-02-23 03:02:15,2026-03-02 03:02:15
497,497,UPS,delivered,2025-05-15 19:02:58,2025-05-23 19:02:58
498,498,DHL,delivered,2025-03-28 05:54:40,2025-04-03 05:54:40
499,499,Sendy,delivered,2025-04-05 23:57:27,2025-04-08 23:57:27
500,500,DHL,delivered,2025-01-27 20:35:55,2025-01-28 20:35:55
501,501,FedEx,delivered,2025-02-23 21:17:00,2025-03-02 21:17:00
502,502,Sendy,delivered,2025-01-08 23:56:26,2025-01-15 23:56:26
503,503,G4S,delivered,2024-04-28 02:45:01,2024-05-05 02:45:01
504,504,DHL,delivered,2024-11-25 05:37:36,2024-11-30 05:37:36
505,505,UPS,delivered,2024-07-05 20:37:00,2024-07-12 20:37:00
506,506,UPS,delivered,2025-03-27 23:02:27,2025-03-31 23:02:27
507,507,DHL,delivered,2026-02-06 02:57:02,2026-02-12 02:57:02
508,508,FedEx,delivered,2025-06-09 08:49:13,2025-06-17 08:49:13
509,509,Sendy,delivered,2024-08-28 15:09:14,2024-09-02 15:09:14
510,510,DHL,delivered,2026-03-01 10:49:15,2026-03-07 10:49:15
511,511,FedEx,delivered,2024-07-01 11:28:50,2024-07-09 11:28:50
512,512,G4S,delivered,2025-01-16 11:49:01,2025-01-17 11:49:01
513,513,FedEx,delivered,2025-03-13 04:18:43,2025-03-20 04:18:43
514,514,G4S,delivered,2024-10-17 14:17:30,2024-10-25 14:17:30
515,515,UPS,delivered,2024-10-12 13:57:03,2024-10-15 13:57:03
516,516,Sendy,delivered,2024-11-23 23:24:04,2024-11-27 23:24:04
517,517,UPS,delivered,2024-11-04 17:55:05,2024-11-05 17:55:05
518,518,DHL,delivered,2024-04-12 14:52:51,2024-04-19 14:52:51
519,519,Sendy,delivered,2025-02-18 20:40:21,2025-02-25 20:40:21
520,520,UPS,delivered,2024-03-28 09:45:50,2024-04-02 09:45:50
521,521,DHL,delivered,2025-05-05 16:36:34,2025-05-09 16:36:34
522,522,UPS,delivered,2024-04-28 19:28:21,2024-05-06 19:28:21
523,523,FedEx,processing,2026-02-13 19:42:18,
524,524,Sendy,delivered,2024-08-22 07:52:20,2024-08-26 07:52:20
525,525,FedEx,delivered,2025-10-19 22:45:37,2025-10-25 22:45:37
526,526,G4S,delivered,2024-02-17 11:38:51,2024-02-20 11:38:51
527,527,UPS,delivered,2025-07-22 22:34:42,2025-07-27 22:34:42
528,528,FedEx,delivered,2025-02-21 21:29:12,2025-02-27 21:29:12
529,529,UPS,delivered,2025-08-02 08:20:00,2025-08-03 08:20:00
530,530,UPS,delivered,2025-08-27 10:43:39,2025-08-31 10:43:39
531,531,Sendy,delivered,2024-11-28 06:29:30,2024-11-30 06:29:30
532,532,FedEx,delivered,2025-10-13 07:58:36,2025-10-17 07:58:36
533,533,G4S,delivered,2025-07-08 03:47:36,2025-07-13 03:47:36
534,534,G4S,delivered,2024-05-04 15:15:31,2024-05-07 15:15:31
535,535,Sendy,delivered,2025-01-02 04:01:51,2025-01-05 04:01:51
536,536,FedEx,delivered,2025-10-12 02:30:09,2025-10-17 02:30:09
537,537,FedEx,delivered,2024-09-14 21:52:06,2024-09-16 21:52:06
538,538,DHL,delivered,2024-07-26 02:43:03,2024-07-28 02:43:03
539,539,UPS,delivered,2024-02-11 16:18:05,2024-02-15 16:18:05
540,540,DHL,delivered,2025-01-12 09:30:46,2025-01-19 09:30:46
541,541,UPS,delivered,2025-12-07 01:09:35,2025-12-09 01:09:35
542,542,UPS,delivered,2025-03-19 19:55:37,2025-03-20 19:55:37
543,543,G4S,delivered,2024-11-30 13:28:04,2024-12-08 13:28:04
544,544,DHL,cancelled,,
545,545,DHL,delivered,2024-11-17 07:13:33,2024-11-23 07:13:33
546,546,G4S,delivered,2025-10-16 00:58:15,2025-10-19 00:58:15
547,547,UPS,returned,2025-08-22 00:11:50,2025-08-30 00:11:50
548,548,DHL,delivered,2025-12-30 07:11:16,2025-12-31 07:11:16
549,549,FedEx,processing,2026-02-10 23:44:45,
550,550,Sendy,delivered,2024-03-01 16:40:36,2024-03-05 16:40:36
551,551,DHL,delivered,2025-12-11 01:25:01,2025-12-13 01:25:01
552,552,G4S,delivered,2024-03-20 20:06:49,2024-03-23 20:06:49
553,553,Sendy,delivered,2024-11-01 19:29:11,2024-11-02 19:29:11
554,554,G4S,delivered,2024-06-22 02:22:16,2024-06-26 02:22:16
555,555,FedEx,delivered,2025-09-04 13:59:27,2025-09-10 13:59:27
556,556,DHL,delivered,2026-01-19 10:25:27,2026-01-20 10:25:27
557,557,Sendy,delivered,2024-06-02 16:23:37,2024-06-07 16:23:37
558,558,FedEx,cancelled,,
559,559,DHL,delivered,2025-12-05 03:14:05,2025-12-12 03:14:05
560,560,DHL,delivered,2025-11-06 02:27:10,2025-11-10 02:27:10
561,561,UPS,delivered,2024-01-22 08:38:02,2024-01-28 08:38:02
562,562,G4S,delivered,2025-10-14 15:44:32,2025-10-21 15:44:32
563,563,UPS,delivered,2025-05-16 17:14:25,2025-05-22 17:14:25
564,564,UPS,delivered,2025-01-28 07:17:46,2025-02-01 07:17:46
565,565,UPS,delivered,2024-05-30 14:38:22,2024-05-31 14:38:22
566,566,DHL,delivered,2024-12-04 23:19:50,2024-12-11 23:19:50
567,567,G4S,cancelled,,
568,568,FedEx,delivered,2024-07-14 06:00:04,2024-07-15 06:00:04
569,569,G4S,delivered,2025-06-01 11:08:02,2025-06-02 11:08:02
570,570,UPS,delivered,2025-03-29 23:45:05,2025-04-06 23:45:05
571,571,Sendy,processing,2025-03-07 02:25:04,
572,572,FedEx,delivered,2025-02-26 06:02:18,2025-03-02 06:02:18
573,573,FedEx,delivered,2025-06-22 04:05:33,2025-06-24 04:05:33
574,574,DHL,delivered,2024-07-02 10:43:00,2024-07-07 10:43:00
575,575,DHL,delivered,2024-10-03 15:06:17,2024-10-08 15:06:17
576,576,DHL,delivered,2025-01-14 17:45:15,2025-01-15 17:45:15
577,577,FedEx,delivered,2025-08-26 12:36:12,2025-08-27 12:36:12
578,578,Sendy,delivered,2024-07-10 17:31:07,2024-07-14 17:31:07
579,579,G4S,delivered,2024-11-30 20:54:43,2024-12-08 20:54:43
580,580,G4S,delivered,2025-02-03 02:42:01,2025-02-07 02:42:01
581,581,Sendy,delivered,2025-12-29 02:13:41,2025-12-31 02:13:41
582,582,UPS,delivered,2024-08-07 10:47:02,2024-08-10 10:47:02
583,583,FedEx,cancelled,,
584,584,FedEx,delivered,2026-03-24 18:19:37,2026-03-31 18:19:37
585,585,DHL,delivered,2026-01-25 15:14:22,2026-01-29 15:14:22
586,586,Sendy,delivered,2025-11-21 10:26:57,2025-11-24 10:26:57
587,587,FedEx,delivered,2025-06-30 18:18:00,2025-07-04 18:18:00
588,588,DHL,delivered,2024-09-22 22:34:42,2024-09-23 22:34:42
589,589,G4S,returned,2024-10-30 01:06:57,2024-11-05 01:06:57
590,590,G4S,delivered,2025-11-21 11:56:22,2025-11-28 11:56:22
591,591,FedEx,delivered,2026-01-12 08:39:16,2026-01-19 08:39:16
592,592,FedEx,delivered,2026-02-07 20:28:21,2026-02-12 20:28:21
593,593,Sendy,delivered,2024-07-25 08:08:33,2024-07-27 08:08:33
594,594,FedEx,delivered,2024-03-30 07:42:07,2024-04-06 07:42:07
595,595,G4S,delivered,2025-07-14 18:55:51,2025-07-17 18:55:51
596,596,G4S,delivered,2024-08-21 08:20:06,2024-08-28 08:20:06
597,597,FedEx,processing,2025-04-18 01:51:52,
598,598,UPS,delivered,2025-10-07 05:50:08,2025-10-12 05:50:08
599,599,FedEx,processing,2025-08-18 23:41:01,
600,600,Sendy,processing,2024-09-11 07:08:29,
601,601,FedEx,delivered,2024-03-07 05:26:50,2024-03-13 05:26:50
602,602,FedEx,delivered,2026-02-21 12:49:07,2026-02-22 12:49:07
603,603,Sendy,processing,2026-02-13 23:57:03,
604,604,DHL,delivered,2025-10-01 19:15:12,2025-10-07 19:15:12
605,605,G4S,delivered,2024-03-02 12:14:20,2024-03-06 12:14:20
606,606,G4S,delivered,2025-09-22 16:27:10,2025-09-28 16:27:10
607,607,DHL,delivered,2024-06-02 09:48:28,2024-06-05 09:48:28
608,608,Sendy,delivered,2024-07-20 15:10:02,2024-07-25 15:10:02
609,609,UPS,cancelled,,
610,610,Sendy,delivered,2024-12-24 01:49:47,2024-12-27 01:49:47
611,611,UPS,delivered,2025-06-21 09:48:54,2025-06-26 09:48:54
612,612,Sendy,delivered,2024-05-20 12:48:47,2024-05-24 12:48:47
613,613,DHL,delivered,2024-04-29 18:33:45,2024-05-06 18:33:45
614,614,FedEx,delivered,2026-01-04 06:38:00,2026-01-09 06:38:00
615,615,UPS,delivered,2025-03-09 08:22:04,2025-03-10 08:22:04
616,616,FedEx,delivered,2025-08-02 10:00:30,2025-08-08 10:00:30
617,617,Sendy,delivered,2026-01-09 01:38:50,2026-01-11 01:38:50
618,618,Sendy,delivered,2024-11-09 01:50:59,2024-11-14 01:50:59
619,619,Sendy,delivered,2026-02-24 04:59:12,2026-03-01 04:59:12
620,620,UPS,delivered,2026-02-22 00:00:38,2026-03-02 00:00:38
621,621,G4S,delivered,2024-06-10 21:25:32,2024-06-17 21:25:32
622,622,Sendy,delivered,2024-09-28 18:35:14,2024-09-30 18:35:14
623,623,FedEx,processing,2026-02-14 02:33:37,
624,624,Sendy,returned,2026-03-22 21:11:13,2026-03-28 21:11:13
625,625,DHL,delivered,2026-03-10 14:25:43,2026-03-18 14:25:43
626,626,DHL,delivered,2024-05-04 09:25:44,2024-05-12 09:25:44
627,627,UPS,delivered,2025-02-02 15:14:31,2025-02-06 15:14:31
628,628,Sendy,delivered,2026-02-11 10:00:27,2026-02-17 10:00:27
629,629,FedEx,delivered,2024-01-06 04:54:09,2024-01-10 04:54:09
630,630,G4S,delivered,2024-04-06 09:58:02,2024-04-12 09:58:02
631,631,Sendy,delivered,2025-01-14 08:13:46,2025-01-21 08:13:46
632,632,FedEx,delivered,2024-11-25 04:49:30,2024-11-26 04:49:30
633,633,Sendy,delivered,2025-01-09 16:27:15,2025-01-17 16:27:15
634,634,UPS,delivered,2025-12-24 14:34:32,2025-12-31 14:34:32
635,635,DHL,processing,2024-04-10 06:44:13,
636,636,G4S,delivered,2025-05-20 20:13:14,2025-05-21 20:13:14
637,637,UPS,delivered,2025-09-13 10:31:09,2025-09-19 10:31:09
638,638,Sendy,delivered,2025-06-20 20:16:25,2025-06-27 20:16:25
639,639,FedEx,delivered,2026-01-11 20:31:13,2026-01-18 20:31:13
640,640,UPS,delivered,2024-08-24 15:18:07,2024-08-31 15:18:07
641,641,Sendy,delivered,2025-10-27 17:34:16,2025-11-01 17:34:16
642,642,UPS,delivered,2025-03-19 20:31:03,2025-03-25 20:31:03
643,643,G4S,processing,2026-02-18 19:37:47,
644,644,FedEx,delivered,2026-01-15 19:55:52,2026-01-23 19:55:52
645,645,UPS,delivered,2024-05-11 08:35:36,2024-05-14 08:35:36
646,646,UPS,delivered,2025-04-01 21:18:54,2025-04-09 21:18:54
647,647,G4S,delivered,2025-09-11 04:46:08,2025-09-13 04:46:08
648,648,Sendy,cancelled,,
649,649,DHL,delivered,2024-05-03 10:38:51,2024-05-04 10:38:51
650,650,FedEx,delivered,2026-01-31 14:48:23,2026-02-08 14:48:23
651,651,DHL,processing,2025-05-03 16:01:22,
652,652,G4S,delivered,2024-06-03 03:05:05,2024-06-09 03:05:05
653,653,DHL,delivered,2024-04-28 05:24:51,2024-05-01 05:24:51
654,654,DHL,delivered,2025-12-25 22:44:36,2025-12-29 22:44:36
655,655,DHL,delivered,2026-02-26 01:57:09,2026-03-02 01:57:09
656,656,Sendy,delivered,2024-12-07 05:57:35,2024-12-14 05:57:35
657,657,Sendy,cancelled,,
658,658,UPS,delivered,2025-10-10 16:36:31,2025-10-17 16:36:31
659,659,UPS,delivered,2024-09-15 08:36:32,2024-09-16 08:36:32
660,660,Sendy,delivered,2025-02-05 08:35:28,2025-02-07 08:35:28
661,661,FedEx,delivered,2024-12-09 20:37:22,2024-12-16 20:37:22
662,662,UPS,returned,2026-02-16 13:13:25,2026-02-21 13:13:25
663,663,UPS,delivered,2024-08-27 22:15:53,2024-09-04 22:15:53
664,664,Sendy,delivered,2024-05-13 18:06:43,2024-05-16 18:06:43
665,665,Sendy,delivered,2025-02-16 21:47:25,2025-02-24 21:47:25
666,666,DHL,delivered,2026-01-02 23:22:40,2026-01-03 23:22:40
667,667,FedEx,delivered,2024-01-06 15:57:50,2024-01-10 15:57:50
668,668,DHL,delivered,2025-09-07 14:13:54,2025-09-12 14:13:54
669,669,G4S,delivered,2025-11-17 22:12:42,2025-11-24 22:12:42
670,670,FedEx,delivered,2025-07-24 03:20:22,2025-07-30 03:20:22
671,671,DHL,delivered,2024-04-20 13:15:17,2024-04-26 13:15:17
672,672,FedEx,delivered,2025-12-09 06:29:41,2025-12-13 06:29:41
673,673,Sendy,delivered,2025-01-22 04:12:02,2025-01-23 04:12:02
674,674,FedEx,delivered,2024-11-07 19:19:54,2024-11-15 19:19:54
675,675,FedEx,delivered,2024-10-18 02:00:50,2024-10-26 02:00:50
676,676,FedEx,delivered,2025-01-01 15:25:46,2025-01-02 15:25:46
677,677,FedEx,delivered,2025-03-19 05:40:25,2025-03-23 05:40:25
678,678,FedEx,delivered,2024-09-13 20:49:37,2024-09-18 20:49:37
679,679,G4S,delivered,2024-04-27 03:55:29,2024-05-01 03:55:29
680,680,Sendy,delivered,2024-10-14 05:27:49,2024-10-18 05:27:49
681,681,G4S,delivered,2025-10-24 17:21:58,2025-10-29 17:21:58
682,682,FedEx,delivered,2024-07-09 23:18:37,2024-07-16 23:18:37
683,683,DHL,delivered,2025-06-04 03:29:00,2025-06-12 03:29:00
684,684,FedEx,delivered,2024-05-04 01:17:27,2024-05-05 01:17:27
685,685,FedEx,delivered,2024-07-25 11:45:03,2024-07-26 11:45:03
686,686,UPS,returned,2024-09-29 17:53:46,2024-10-04 17:53:46
687,687,FedEx,delivered,2025-04-28 07:20:51,2025-05-06 07:20:51
688,688,DHL,delivered,2025-04-23 08:16:36,2025-05-01 08:16:36
689,689,FedEx,delivered,2025-09-09 16:44:03,2025-09-14 16:44:03
690,690,Sendy,delivered,2024-12-22 23:52:01,2024-12-28 23:52:01
691,691,DHL,returned,2024-01-06 16:16:29,2024-01-14 16:16:29
692,692,UPS,delivered,2024-06-08 08:06:40,2024-06-11 08:06:40
693,693,UPS,delivered,2024-03-17 04:40:59,2024-03-24 04:40:59
694,694,UPS,delivered,2026-02-17 03:36:01,2026-02-24 03:36:01
695,695,Sendy,delivered,2024-03-25 06:25:58,2024-03-31 06:25:58
696,696,Sendy,delivered,2024-09-30 00:28:41,2024-10-06 00:28:41
697,697,Sendy,delivered,2025-09-12 21:07:33,2025-09-16 21:07:33
698,698,G4S,delivered,2025-12-26 03:13:06,2025-12-28 03:13:06
699,699,DHL,delivered,2024-08-04 15:12:54,2024-08-09 15:12:54
700,700,DHL,delivered,2024-12-20 20:57:54,2024-12-25 20:57:54
701,701,G4S,delivered,2025-11-08 03:03:05,2025-11-11 03:03:05
702,702,Sendy,delivered,2024-05-19 09:47:29,2024-05-21 09:47:29
703,703,UPS,delivered,2025-05-27 16:27:36,2025-06-04 16:27:36
704,704,FedEx,delivered,2024-09-11 06:45:13,2024-09-17 06:45:13
705,705,Sendy,delivered,2024-06-06 17:37:58,2024-06-08 17:37:58
706,706,Sendy,delivered,2024-04-21 22:57:23,2024-04-24 22:57:23
707,707,G4S,delivered,2026-01-27 14:04:12,2026-02-01 14:04:12
708,708,Sendy,delivered,2024-07-17 04:25:56,2024-07-18 04:25:56
709,709,UPS,delivered,2026-02-28 07:15:10,2026-03-02 07:15:10
710,710,UPS,delivered,2025-12-28 02:48:19,2026-01-01 02:48:19
711,711,G4S,delivered,2025-01-31 00:31:30,2025-02-08 00:31:30
712,712,DHL,delivered,2024-05-18 05:41:22,2024-05-22 05:41:22
713,713,DHL,delivered,2024-04-25 11:03:47,2024-04-30 11:03:47
714,714,FedEx,delivered,2025-03-15 23:05:53,2025-03-17 23:05:53
715,715,DHL,delivered,2024-04-27 17:03:15,2024-05-02 17:03:15
716,716,UPS,delivered,2024-08-23 23:50:25,2024-08-26 23:50:25
717,717,FedEx,delivered,2026-01-02 18:02:05,2026-01-09 18:02:05
718,718,UPS,delivered,2026-01-16 13:04:10,2026-01-19 13:04:10
719,719,Sendy,delivered,2025-11-23 11:39:48,2025-11-26 11:39:48
720,720,Sendy,delivered,2024-09-24 11:43:20,2024-09-26 11:43:20
721,721,DHL,delivered,2025-08-25 07:57:19,2025-08-31 07:57:19
722,722,FedEx,delivered,2025-09-18 15:03:52,2025-09-20 15:03:52
723,723,FedEx,delivered,2025-06-05 09:24:00,2025-06-10 09:24:00
724,724,G4S,processing,2025-08-24 06:55:25,
725,725,DHL,delivered,2025-12-21 01:25:55,2025-12-22 01:25:55
726,726,Sendy,delivered,2025-04-13 16:21:45,2025-04-20 16:21:45
727,727,FedEx,delivered,2024-07-12 08:38:37,2024-07-18 08:38:37
728,728,UPS,delivered,2024-05-07 05:16:14,2024-05-09 05:16:14
729,729,UPS,delivered,2026-02-23 07:08:32,2026-03-01 07:08:32
730,730,G4S,delivered,2025-07-01 04:16:24,2025-07-03 04:16:24
731,731,Sendy,delivered,2024-06-20 21:07:59,2024-06-21 21:07:59
732,732,Sendy,cancelled,,
733,733,G4S,delivered,2025-09-04 18:03:55,2025-09-11 18:03:55
734,734,DHL,delivered,2024-09-14 20:42:24,2024-09-20 20:42:24
735,735,DHL,delivered,2025-04-14 19:31:16,2025-04-17 19:31:16
736,736,Sendy,delivered,2024-06-18 13:00:31,2024-06-20 13:00:31
737,737,G4S,delivered,2025-05-17 02:56:52,2025-05-18 02:56:52
738,738,DHL,processing,2024-05-04 23:01:39,
