payment_id,order_id,payment_method,payment_status,payment_amount,paid_at
481,481,card,PAID,36.91,2024-07-22 13:56:57
482,482,mobile_money,paid,1191.79,2025-01-03 01:18:44
483,483,card,PAID,827.36,2024-07-09 06:54:12
484,484,bank_transfer,paid,209.43,2024-12-30 02:20:22
485,485,card,paid,62.15,2024-09-11 20:06:23
486,486,mobile_money,paid,1789.33,2024-03-09 04:44:14
487,487,card,PAID,705.41,2024-06-19 22:08:29
488,488,bank_transfer,pending,0.00,2025-10-19 03:33:18
489,489,paypal,failed,0.00,2025-04-16 11:39:43
490,490,paypal,paid,712.89,2025-11-21 15:42:01
491,491,bank_transfer,paid,2120.00,2025-12-15 11:31:34
492,492,bank_transfer,PAID,258.50,2025-01-29 21:36:34
493,493,bank_transfer,paid,198.32,2024-04-13 03:39:09
494,494,bank_transfer,PAID,1238.64,2025-04-30 02:27:31
495,495,card,success,1983.42,2025-02-15 01:37:23
496,496,paypal,success,944.88,2026-02-22 17:41:15
497,497,paypal,paid,627.13,2025-05-14 22:43:58
498,498,mobile_money,success,1062.12,2025-03-26 10:50:40
499,499,bank_transfer,PAID,1628.28,2025-04-05 16:26:27
500,500,mobile_money,paid,735.15,2025-01-27 17:04:55
501,501,paypal,paid,1770.60,2025-02-21 15:53:00
502,502,paypal,PAID,50.22,2025-01-06 02:59:26
503,503,bank_transfer,success,799.00,2024-04-26 19:05:01
504,504,bank_transfer,PAID,1862.19,2024-11-23 07:53:36
505,505,bank_transfer,PAID,731.26,2024-07-03 11:45:00
506,506,paypal,paid,34.50,2025-03-27 00:22:27
507,507,mobile_money,PAID,909.64,2026-02-04 18:33:02
508,508,bank_transfer,paid,1136.03,2025-06-07 19:42:13
509,509,bank_transfer,success,1029.80,2024-08-26 22:44:14
510,510,paypal,PAID,391.35,2026-03-01 05:04:15
511,511,card,paid,265.08,2024-07-01 07:39:50
512,512,bank_transfer,paid,1968.40,2025-01-13 14:20:01
513,513,paypal,paid,1322.10,2025-03-11 09:10:43
514,514,paypal,PAID,152.86,2024-10-14 17:15:30
515,515,bank_transfer,PAID,112.05,2024-10-11 22:43:03
516,516,paypal,PAID,2310.55,2024-11-21 15:53:04
517,517,bank_transfer,PAID,457.25,2024-11-02 14:23:05
518,518,card,paid,424.83,2024-04-10 21:30:51
519,519,mobile_money,paid,65.19,2025-02-17 09:58:21
520,520,mobile_money,paid,106.39,2024-03-27 19:09:50
521,521,mobile_money,paid,1226.13,2025-05-04 19:34:34
522,522,bank_transfer,paid,830.05,2024-04-28 01:54:21
523,523,mobile_money,pending,0.00,2026-02-12 21:28:18
524,524,paypal,PAID,150.34,2024-08-21 00:12:20
525,525,mobile_money,success,723.58,2025-10-17 19:39:37
526,526,bank_transfer,paid,1986.00,2024-02-15 21:41:51
527,527,mobile_money,PAID,201.78,2025-07-20 01:31:42
528,528,paypal,PAID,997.96,2025-02-20 17:26:12
529,529,mobile_money,paid,367.64,2025-07-30 14:27:00
530,530,bank_transfer,PAID,147.77,2025-08-26 13:42:39
531,531,paypal,paid,595.32,2024-11-27 05:27:30
532,532,paypal,paid,822.19,2025-10-11 15:40:36
533,533,card,PAID,749.82,2025-07-07 01:57:36
534,534,card,PAID,400.25,2024-05-03 10:06:31
535,535,bank_transfer,PAID,797.18,2025-01-01 18:54:51
536,536,card,PAID,334.92,2025-10-10 06:16:09
537,537,card,PAID,2150.31,2024-09-13 19:51:06
538,538,card,paid,80.40,2024-07-23 15:35:03
539,539,bank_transfer,success,57.07,2024-02-10 06:36:05
540,540,paypal,paid,117.93,2025-01-11 08:28:46
541,541,paypal,success,732.42,2025-12-05 20:35:35
542,542,paypal,PAID,1419.55,2025-03-16 20:01:37
543,543,bank_transfer,paid,123.73,2024-11-30 11:27:04
544,544,paypal,declined,0.00,2024-12-11 15:36:53
545,545,card,PAID,653.20,2024-11-15 08:14:33
546,546,paypal,PAID,1344.12,2025-10-13 14:23:15
547,547,bank_transfer,refund,1165.22,2025-08-21 09:09:50
548,548,bank_transfer,paid,2021.86,2025-12-28 07:58:16
549,549,card,pending,0.00,2026-02-08 22:52:45
550,550,bank_transfer,paid,133.33,2024-03-01 03:42:36
551,551,bank_transfer,success,270.27,2025-12-09 20:57:01
552,552,bank_transfer,success,632.07,2024-03-18 04:16:49
553,553,bank_transfer,paid,484.32,2024-10-31 05:18:11
554,554,card,PAID,764.32,2024-06-21 18:13:16
555,555,bank_transfer,success,442.19,2025-09-02 04:26:27
556,556,bank_transfer,PAID,930.10,2026-01-18 10:40:27
557,557,bank_transfer,PAID,243.80,2024-05-31 03:05:37
558,558,card,failed,0.00,2024-12-25 08:14:45
559,559,paypal,success,202.38,2025-12-02 20:17:05
560,560,mobile_money,paid,372.12,2025-11-05 06:21:10
561,561,bank_transfer,success,842.66,2024-01-20 05:22:02
562,562,card,success,234.89,2025-10-13 20:23:32
563,563,bank_transfer,PAID,1388.36,2025-05-15 14:06:25
564,564,bank_transfer,paid,301.51,2025-01-26 19:06:46
565,565,paypal,PAID,736.91,2024-05-28 04:51:22
566,566,bank_transfer,paid,109.08,2024-12-04 13:38:50
567,567,mobile_money,declined,0.00,2024-02-13 12:14:39
568,568,card,success,168.18,2024-07-12 06:44:04
569,569,mobile_money,paid,1171.33,2025-05-30 17:32:02
570,570,paypal,PAID,1200.89,2025-03-27 19:27:05
571,571,mobile_money,pending,0.00,2025-03-04 11:53:04
572,572,paypal,paid,387.37,2025-02-24 15:11:18
573,573,mobile_money,success,106.08,2025-06-19 19:51:33
574,574,mobile_money,paid,698.40,2024-06-30 06:03:00
575,575,mobile_money,paid,38.40,2024-09-30 22:02:17
576,576,mobile_money,PAID,383.86,2025-01-13 17:43:15
577,577,bank_transfer,paid,379.49,2025-08-25 09:33:12
578,578,paypal,paid,905.77,2024-07-08 19:30:07
579,579,bank_transfer,PAID,452.90,2024-11-30 01:00:43
580,580,card,success,581.79,2025-02-02 11:14:01
581,581,paypal,PAID,45.95,2025-12-27 18:49:41
582,582,mobile_money,success,370.85,2024-08-05 09:02:02
583,583,card,failed,0.00,2026-01-19 12:00:26
584,584,mobile_money,PAID,823.53,2026-03-24 04:44:37
585,585,card,paid,805.14,2026-01-23 05:24:22
586,586,bank_transfer,success,1278.82,2025-11-19 00:46:57
587,587,bank_transfer,paid,204.09,2025-06-29 23:38:00
588,588,bank_transfer,success,1947.06,2024-09-22 00:54:42
589,589,paypal,refunded,23.89,2024-10-27 11:22:57
590,590,mobile_money,success,608.28,2025-11-20 11:47:22
591,591,mobile_money,success,308.26,2026-01-10 11:20:16
592,592,paypal,paid,1524.96,2026-02-04 21:43:21
593,593,mobile_money,paid,837.61,2024-07-23 10:35:33
594,594,paypal,success,105.58,2024-03-29 15:00:07
595,595,card,success,1415.84,2025-07-13 20:27:51
596,596,card,success,1366.20,2024-08-18 16:57:06
597,597,bank_transfer,pending,0.00,2025-04-15 02:09:52
598,598,paypal,success,888.15,2025-10-05 23:39:08
599,599,paypal,pending,0.00,2025-08-18 05:24:01
600,600,mobile_money,pending,0.00,2024-09-09 14:25:29
601,601,paypal,paid,668.53,2024-03-05 09:19:50
602,602,paypal,paid,874.20,2026-02-18 21:23:07
603,603,mobile_money,pending,0.00,2026-02-12 21:37:03
604,604,paypal,paid,152.46,2025-09-29 13:52:12
605,605,card,success,1485.20,2024-03-01 10:51:20
606,606,paypal,PAID,531.21,2025-09-20 16:26:10
607,607,mobile_money,paid,985.68,2024-06-02 03:00:28
608,608,mobile_money,paid,799.26,2024-07-19 09:07:02
609,609,paypal,declined,0.00,2025-07-12 00:43:44
610,610,bank_transfer,success,528.76,2024-12-23 21:52:47
611,611,mobile_money,success,45.13,2025-06-19 10:21:54
612,612,bank_transfer,success,62.32,2024-05-19 17:03:47
613,613,paypal,PAID,354.61,2024-04-29 09:35:45
614,614,paypal,success,1221.91,2026-01-02 02:38:00
615,615,paypal,PAID,319.71,2025-03-07 01:00:04
616,616,card,paid,1683.49,2025-08-01 04:47:30
617,617,mobile_money,success,399.85,2026-01-06 19:30:50
618,618,paypal,success,171.02,2024-11-06 23:43:59
619,619,paypal,paid,196.45,2026-02-21 23:09:12
620,620,mobile_money,success,248.00,2026-02-20 18:57:38
621,621,card,PAID,1053.03,2024-06-09 02:32:32
622,622,paypal,PAID,3076.50,2024-09-28 00:34:14
623,623,card,pending,0.00,2026-02-11 08:56:37
624,624,card,refund,834.42,2026-03-20 08:17:13
625,625,card,paid,1339.59,2026-03-09 10:30:43
626,626,paypal,paid,1279.73,2024-05-04 01:40:44
627,627,mobile_money,paid,1641.67,2025-01-31 11:00:31
628,628,mobile_money,paid,491.54,2026-02-11 04:51:27
629,629,paypal,paid,14.55,2024-01-05 21:41:09
630,630,card,PAID,358.47,2024-04-04 11:03:02
631,631,bank_transfer,success,436.69,2025-01-13 23:12:46
632,632,bank_transfer,success,1048.30,2024-11-24 15:39:30
633,633,card,success,2174.18,2025-01-06 23:24:15
634,634,mobile_money,PAID,349.82,2025-12-23 03:15:32
635,635,mobile_money,pending,0.00,2024-04-08 02:53:13
636,636,card,PAID,619.65,2025-05-19 17:40:14
637,637,paypal,paid,1713.33,2025-09-13 00:30:09
638,638,bank_transfer,PAID,2348.26,2025-06-18 03:00:25
639,639,paypal,success,685.33,2026-01-11 18:12:13
640,640,mobile_money,success,2960.61,2024-08-24 00:54:07
641,641,paypal,success,232.75,2025-10-27 01:43:16
642,642,paypal,success,1429.04,2025-03-18 01:24:03
643,643,paypal,pending,0.00,2026-02-16 20:16:47
644,644,bank_transfer,PAID,307.77,2026-01-15 15:05:52
645,645,paypal,paid,1674.01,2024-05-10 17:23:36
646,646,mobile_money,success,413.93,2025-03-31 12:57:54
647,647,paypal,PAID,430.91,2025-09-10 18:40:08
648,648,card,failed,0.00,2024-07-19 15:24:26
649,649,bank_transfer,PAID,375.70,2024-05-03 05:10:51
650,650,bank_transfer,paid,639.03,2026-01-30 05:24:23
651,651,paypal,pending,0.00,2025-04-30 18:23:22
652,652,mobile_money,paid,1063.62,2024-06-02 08:21:05
653,653,card,paid,557.07,2024-04-26 13:59:51
654,654,mobile_money,success,300.03,2025-12-24 03:13:36
655,655,mobile_money,PAID,830.73,2026-02-24 20:28:09
656,656,paypal,PAID,484.92,2024-12-06 11:46:35
657,657,bank_transfer,failed,0.00,2024-12-22 00:09:08
658,658,bank_transfer,PAID,440.31,2025-10-07 20:28:31
659,659,bank_transfer,success,1936.33,2024-09-14 05:38:32
660,660,paypal,PAID,1229.75,2025-02-04 05:39:28
661,661,bank_transfer,PAID,151.16,2024-12-08 11:48:22
662,662,mobile_money,refunded,272.82,2026-02-15 11:14:25
663,663,mobile_money,paid,515.66,2024-08-27 18:52:53
664,664,paypal,paid,1024.11,2024-05-12 23:59:43
665,665,bank_transfer,PAID,403.40,2025-02-14 02:52:25
666,666,mobile_money,success,246.47,2025-12-31 09:02:40
667,667,mobile_money,paid,678.50,2024-01-04 00:32:50
668,668,bank_transfer,success,1163.05,2025-09-07 10:57:54
669,669,mobile_money,PAID,454.40,2025-11-15 13:12:42
670,670,card,PAID,364.78,2025-07-22 18:41:22
671,671,card,PAID,822.68,2024-04-19 22:00:17
672,672,card,paid,458.78,2025-12-06 20:45:41
673,673,bank_transfer,paid,302.46,2025-01-20 15:43:02
674,674,card,success,447.69,2024-11-05 16:36:54
675,675,card,paid,2026.18,2024-10-17 18:18:50
676,676,paypal,success,634.70,2024-12-31 10:15:46
677,677,bank_transfer,PAID,154.48,2025-03-17 00:51:25
678,678,paypal,PAID,493.23,2024-09-11 15:05:37
679,679,card,paid,147.61,2024-04-25 07:10:29
680,680,paypal,PAID,174.45,2024-10-13 05:44:49
681,681,bank_transfer,success,272.29,2025-10-24 11:43:58
682,682,bank_transfer,paid,1989.77,2024-07-09 03:53:37
683,683,bank_transfer,PAID,244.49,2025-06-03 02:18:00
684,684,bank_transfer,success,184.70,2024-05-03 22:04:27
685,685,paypal,success,1837.20,2024-07-24 23:32:03
686,686,card,refunded,1941.89,2024-09-27 06:16:46
687,687,card,paid,643.67,2025-04-26 11:00:51
688,688,mobile_money,PAID,1206.52,2025-04-23 00:47:36
689,689,paypal,success,260.81,2025-09-07 17:39:03
690,690,mobile_money,paid,958.41,2024-12-22 20:10:01
691,691,mobile_money,refund,168.65,2024-01-06 08:13:29
692,692,paypal,success,652.70,2024-06-07 11:36:40
693,693,card,paid,245.26,2024-03-16 04:15:59
694,694,paypal,paid,1242.06,2026-02-16 07:50:01
695,695,paypal,PAID,1525.25,2024-03-22 11:01:58
696,696,card,paid,145.72,2024-09-29 21:59:41
697,697,mobile_money,success,2586.37,2025-09-10 15:17:33
698,698,paypal,PAID,1469.32,2025-12-23 11:47:06
699,699,paypal,success,2316.85,2024-08-01 19:55:54
700,700,mobile_money,success,929.89,2024-12-19 07:08:54
701,701,card,success,1985.84,2025-11-07 02:32:05
702,702,card,paid,364.01,2024-05-16 19:25:29
703,703,mobile_money,success,275.33,2025-05-27 03:27:36
704,704,paypal,PAID,1942.52,2024-09-09 07:08:13
705,705,card,success,390.44,2024-06-05 14:02:58
706,706,bank_transfer,success,2069.45,2024-04-20 07:56:23
707,707,card,success,1140.50,2026-01-26 08:41:12
708,708,paypal,paid,111.74,2024-07-16 01:53:56
709,709,bank_transfer,success,144.86,2026-02-26 01:39:10
710,710,mobile_money,PAID,858.85,2025-12-25 18:15:19
711,711,bank_transfer,success,23.22,2025-01-29 05:46:30
712,712,mobile_money,paid,932.19,2024-05-16 09:21:22
713,713,bank_transfer,success,1152.26,2024-04-24 15:08:47
714,714,bank_transfer,paid,389.88,2025-03-15 03:53:53
715,715,bank_transfer,success,192.63,2024-04-24 22:54:15
716,716,mobile_money,paid,9.75,2024-08-23 20:32:25
717,717,paypal,paid,94.72,2026-01-01 07:58:05
718,718,mobile_money,PAID,1495.86,2026-01-14 07:25:10
719,719,paypal,PAID,333.55,2025-11-20 22:15:48
720,720,paypal,paid,1034.44,2024-09-22 05:15:20
721,721,bank_transfer,PAID,795.80,2025-08-24 23:35:19
722,722,mobile_money,paid,308.28,2025-09-16 13:28:52
723,723,mobile_money,PAID,515.62,2025-06-03 05:04:00
724,724,paypal,pending,0.00,2025-08-22 18:44:25
725,725,mobile_money,PAID,1768.06,2025-12-20 02:11:55
726,726,mobile_money,success,225.61,2025-04-12 15:44:45
727,727,mobile_money,PAID,984.04,2024-07-10 11:13:37
728,728,card,success,138.03,2024-05-05 11:06:14
729,729,paypal,success,876.21,2026-02-22 21:19:32
730,730,bank_transfer,success,1813.44,2025-06-30 23:04:24
731,731,paypal,success,440.12,2024-06-20 00:43:59
732,732,paypal,failed,0.00,2024-03-18 19:52:34
733,733,paypal,PAID,421.66,2025-09-03 23:44:55
734,734,bank_transfer,paid,260.95,2024-09-12 07:49:24
735,735,card,success,2153.60,2025-04-13 07:42:16
736,736,card,PAID,324.36,2024-06-17 19:46:31
737,737,card,paid,269.00,2025-05-15 22:21:52
738,738,card,pending,0.00,2024-05-03 14:12:39
739,739,paypal,paid,2345.49,2024-08-25 01:50:02
740,740,bank_transfer,refund,1640.00,2025-08-16 06:28:49
741,741,card,declined,0.00,2024-08-21 03:49:24
742,742,mobile_money,PAID,130.11,2024-04-22 05:09:07
743,743,mobile_money,PAID,1056.30,2025-11-26 22:03:02
744,744,bank_transfer,paid,1006.06,2025-05-13 15:35:47
745,745,paypal,success,208.86,2024-05-21 08:07:41
746,746,paypal,success,1732.37,2024-06-09 00:49:50
747,747,bank_transfer,PAID,1400.39,2025-11-26 20:59:33
748,748,card,PAID,1230.10,2024-05-14 07:39:20
749,749,card,paid,405.32,2025-04-15 01:10:34
750,750,bank_transfer,paid,332.55,2025-06-11 10:22:45
751,751,card,success,451.45,2024-07-11 00:36:59
752,752,mobile_money,PAID,206.28,2025-03-29 15:05:53
753,753,card,paid,291.80,2025-04-16 17:24:50
754,754,mobile_money,PAID,205.75,2025-01-27 16:57:16
755,755,bank_transfer,PAID,250.42,2025-07-29 22:39:25
756,756,bank_transfer,failed,0.00,2024-11-29 01:52:29
757,757,card,PAID,618.86,2025-08-30 00:41:13
758,758,mobile_money,declined,0.00,2025-09-22 15:01:39
759,759,bank_transfer,PAID,262.64,2025-02-16 02:36:11
760,760,mobile_money,PAID,1826.96,2024-03-08 15:29:33
761,761,bank_transfer,success,589.10,2025-02-28 13:24:57
762,762,card,PAID,197.65,2024-01-21 00:42:49
763,763,paypal,PAID,1200.33,2025-04-20 21:55:16
764,764,bank_transfer,pending,0.00,2025-12-29 22:32:58
765,765,mobile_money,paid,417.50,2024-07-03 18:18:27
766,766,bank_transfer,paid,113.88,2025-10-11 21:31:48
767,767,paypal,success,226.37,2024-12-03 11:01:36
768,768,mobile_money,PAID,738.90,2025-05-20 01:44:06
769,769,bank_transfer,paid,1222.37,2024-06-16 22:47:31
770,770,card,pending,0.00,2025-03-18 12:47:54
771,771,mobile_money,pending,0.00,2024-03-09 02:14:16
772,772,mobile_money,paid,127.94,2025-07-27 23:20:11
773,773,bank_transfer,paid,420.66,2024-11-30 08:49:15
774,774,bank_transfer,PAID,2165.26,2024-08-27 12:28:43
775,775,card,success,697.10,2025-01-22 19:08:00
776,776,bank_transfer,paid,412.07,2026-01-26 22:23:01
777,777,paypal,paid,1047.77,2024-05-30 23:34:09
778,778,mobile_money,PAID,1573.34,2024-02-29 11:32:59
779,779,mobile_money,failed,0.00,2025-12-23 11:45:23
780,780,paypal,success,410.52,2025-02-23 08:36:38
781,781,bank_transfer,success,1522.03,2026-02-12 03:39:28
782,782,paypal,failed,0.00,2024-06-07 08:39:45
783,783,card,success,1745.85,2024-08-20 15:27:29
784,784,paypal,paid,773.88,2025-03-19 06:38:20
785,785,paypal,PAID,474.01,2024-07-13 00:04:24
786,786,bank_transfer,success,1250.49,2024-10-08 03:45:04
787,787,mobile_money,paid,543.15,2025-05-07 06:56:39
788,788,bank_transfer,PAID,1185.30,2024-06-30 19:39:44
789,789,card,PAID,804.75,2024-12-22 15:38:28
790,790,paypal,paid,569.45,2025-01-29 04:14:43
791,791,paypal,paid,217.48,2025-07-04 00:19:20
792,792,bank_transfer,paid,95.72,2024-05-22 02:07:16
793,793,paypal,paid,1144.71,2024-10-19 02:42:46
794,794,bank_transfer,paid,1580.67,2026-02-24 13:22:21
795,795,card,PAID,1071.02,2024-06-18 17:47:48
796,796,card,paid,410.25,2024-06-01 05:18:29
797,797,paypal,failed,0.00,2024-07-10 05:43:14
798,798,paypal,paid,92.37,2024-01-14 09:18:37
799,799,card,PAID,609.80,2025-02-21 03:34:03
800,800,paypal,paid,2013.17,2026-01-25 14:08:00
801,801,mobile_money,paid,28.28,2026-02-24 21:56:59
802,802,paypal,success,312.89,2024-04-17 18:41:53
803,803,bank_transfer,PAID,895.91,2024-01-10 21:52:25
804,804,paypal,PAID,476.20,2024-02-18 21:53:42
805,805,mobile_money,success,335.38,2025-06-12 17:26:52
806,806,mobile_money,success,132.26,2024-10-12 17:40:56
807,807,bank_transfer,paid,60.12,2025-03-09 05:30:35
808,808,card,success,328.93,2025-03-11 07:27:52
809,809,card,PAID,816.38,2024-11-25 03:15:32
810,810,paypal,PAID,210.42,2024-03-28 13:17:54
811,811,mobile_money,success,641.84,2025-07-12 19:33:29
812,812,bank_transfer,success,332.30,2024-02-04 12:21:19
813,813,paypal,PAID,516.39,2024-08-03 02:37:49
814,814,paypal,PAID,528.07,2025-12-06 01:45:14
815,815,mobile_money,success,329.44,2024-05-26 07:22:49
816,816,mobile_money,paid,544.94,2024-03-03 23:26:34
817,817,mobile_money,paid,609.62,2024-12-31 16:53:30
818,818,bank_transfer,PAID,21.34,2025-07-22 00:53:10
819,819,paypal,paid,226.17,2024-04-03 03:16:12
820,820,card,success,614.73,2024-01-14 14:03:40
821,821,bank_transfer,success,446.56,2025-05-01 07:14:26
822,822,card,PAID,1544.43,2025-10-17 11:15:38
823,823,paypal,pending,0.00,2024-10-09 16:15:37
824,824,mobile_money,PAID,170.53,2026-01-05 01:53:08
825,825,card,paid,352.99,2025-02-03 22:09:30
826,826,paypal,PAID,263.82,2025-04-07 12:06:51
827,827,mobile_money,success,82.02,2025-07-15 22:34:32
828,828,mobile_money,PAID,1354.06,2026-01-19 10:25:15
829,829,card,pending,0.00,2025-10-08 17:58:36
830,830,card,pending,0.00,2025-08-09 16:35:28
831,831,mobile_money,paid,160.78,2025-09-08 01:36:08
832,832,mobile_money,success,8.24,2024-08-01 08:15:01
833,833,bank_transfer,PAID,647.47,2024-10-04 22:19:27
834,834,bank_transfer,PAID,321.20,2025-03-28 07:39:02
835,835,paypal,paid,615.18,2024-10-02 16:37:39
836,836,mobile_money,paid,523.08,2025-03-31 18:36:15
837,837,paypal,pending,0.00,2025-09-25 01:14:19
838,838,bank_transfer,declined,0.00,2025-10-23 12:25:36
839,839,paypal,pending,0.00,2024-07-29 17:05:03
840,840,mobile_money,PAID,48.63,2025-09-06 00:10:13
841,841,bank_transfer,success,815.07,2024-01-02 14:11:23
842,842,paypal,declined,0.00,2024-10-13 06:58:35
843,843,card,refund,596.06,2025-07-11 02:28:35
844,844,bank_transfer,paid,2401.54,2025-11-29 10:37:08
845,845,paypal,PAID,262.19,2026-03-30 16:12:59
846,846,paypal,refund,9.50,2025-03-24 11:43:21
847,847,bank_transfer,paid,147.06,2025-08-14 17:40:18
848,848,bank_transfer,paid,198.87,2024-03-26 05:35:02
849,849,mobile_money,PAID,496.80,2025-05-10 01:30:26
850,850,card,success,90.25,2024-04-10 02:36:03
851,851,mobile_money,success,158.62,2026-02-24 22:16:51
852,852,mobile_money,pending,0.00,2024-11-07 06:06:48
853,853,bank_transfer,success,2249.16,2024-02-22 21:49:48
854,854,paypal,success,352.93,2025-08-25 05:56:23
855,855,mobile_money,PAID,646.95,2024-11-23 10:14:36
856,856,paypal,refunded,168.66,2024-07-09 16:10:29
857,857,paypal,paid,706.72,2024-08-29 07:32:32
858,858,card,paid,351.77,2024-08-19 05:48:59
859,859,card,PAID,329.66,2025-03-03 07:38:10
860,860,mobile_money,pending,0.00,2024-07-25 13:57:23
861,861,paypal,success,2499.31,2025-04-04 21:22:46
862,862,paypal,paid,850.68,2025-11-22 19:40:03
863,863,paypal,success,67.81,2025-08-21 01:39:59
864,864,bank_transfer,PAID,171.88,2024-02-15 17:49:49
865,865,card,pending,0.00,2024-09-08 08:40:03
866,866,bank_transfer,paid,553.91,2025-10-18 15:01:33
867,867,paypal,success,2016.63,2025-01-16 15:40:43
868,868,bank_transfer,success,387.64,2024-02-17 18:43:42
