order_id,customer_id,order_date,order_status,payment_status,shipping_region_id,total_amount
463,1209,2025-04-22 20:11:32,completed,paid,6,720.24
464,1150,2024-05-24 05:53:03,completed,paid,3,498.26
465,286,2025-05-08 19:14:23,completed,PAID,10,2301.31
466,577,2024-10-06 15:15:56,completed,PAID,14,169.73
467,2134,2025-11-26 01:44:38,completed,paid,2,136.02
468,1912,2026-02-12 03:42:05,completed,PAID,5,1155.28
469,1807,2025-05-22 12:29:02,completed,success,8,205.25
470,541,2025-02-08 04:37:46,completed,PAID,11,383.85
471,537,2024-12-01 02:05:08,completed,success,9,137.43
472,1377,2024-05-06 06:57:15,completed,PAID,9,162.74
473,1237,2025-03-14 07:31:54,completed,paid,11,982.75
474,2158,2024-01-19 15:53:21,completed,success,14,959.75
475,2025,2024-04-09 08:19:58,completed,success,15,1786.64
476,1051,2026-03-14 20:11:03,pending,pending,14,560.15
477,1258,2024-01-23 02:22:13,completed,PAID,5,1186.34
478,114,2024-04-05 06:11:27,completed,paid,5,716.36
479,1871,2025-09-01 06:29:56,Complete,PAID,13,1073.05
480,1711,2024-02-14 08:31:18,completed,paid,16,97.04
481,1686,2024-07-22 13:47:57,completed,PAID,9,36.91
482,1547,2025-01-03 00:26:44,completed,paid,13,1191.79
483,1901,2024-07-09 06:08:12,completed,PAID,14,827.36
484,2112,2024-12-30 02:07:22,completed,paid,16,209.43
485,2097,2024-09-11 19:27:23,completed,paid,15,62.15
486,437,2024-03-09 04:09:14,completed,paid,13,1789.33
487,1045,2024-06-19 20:28:29,completed,PAID,2,705.41
488,530,2025-10-19 02:54:18,pending,pending,9,1495.17
489,249,2025-04-16 10:28:43,cancelled,failed,16,1060.16
490,1617,2025-11-21 14:22:01,completed,paid,15,712.89
491,1663,2025-12-15 11:21:34,completed,paid,15,2120.00
492,1659,2025-01-29 20:13:34,completed,PAID,1,258.50
493,1085,2024-04-13 02:55:09,completed,paid,10,198.32
494,1386,2025-04-30 02:26:31,completed,PAID,9,1238.64
495,1551,2025-02-14 23:37:23,completed,success,10,1983.42
496,1747,2026-02-22 16:02:15,completed,success,10,944.88
497,1628,2025-05-14 21:02:58,completed,paid,8,627.13
498,1823,2025-03-26 09:54:40,completed,success,4,1062.12
499,1572,2025-04-05 14:57:27,completed,PAID,3,1628.28
500,390,2025-01-27 16:35:55,completed,paid,14,735.15
501,858,2025-02-21 15:17:00,completed,paid,16,1770.60
502,664,2025-01-06 01:56:26,completed,PAID,4,50.22
503,1096,2024-04-26 18:45:01,SUCCESS,success,6,799.00
504,546,2024-11-23 07:37:36,completed,PAID,9,1862.19
505,465,2024-07-03 10:37:00,completed,PAID,11,731.26
506,165,2025-03-26 23:02:27,completed,paid,8,34.50
507,1196,2026-02-04 16:57:02,Complete,PAID,13,909.64
508,1827,2025-06-07 17:49:13,completed,paid,15,1136.03
509,1236,2024-08-26 21:09:14,completed,success,4,1029.80
510,449,2026-03-01 04:49:15,completed,PAID,6,391.35
511,677,2024-07-01 07:28:50,completed,paid,4,265.08
512,207,2025-01-13 12:49:01,completed,paid,15,1968.40
513,1154,2025-03-11 07:18:43,completed,paid,8,1322.10
514,1660,2024-10-14 16:17:30,completed,PAID,8,152.86
515,1543,2024-10-11 20:57:03,completed,PAID,7,112.05
516,274,2024-11-21 14:24:04,completed,PAID,15,2310.55
517,639,2024-11-02 13:55:05,SUCCESS,PAID,1,457.25
518,993,2024-04-10 20:52:51,completed,paid,16,424.83
519,148,2025-02-17 09:40:21,SUCCESS,paid,8,65.19
520,601,2024-03-27 17:45:50,completed,paid,13,106.39
521,697,2025-05-04 18:36:34,completed,paid,9,1226.13
522,1780,2024-04-28 01:28:21,completed,paid,4,830.05
523,1084,2026-02-12 20:42:18,pending,pending,13,1516.74
524,394,2024-08-20 23:52:20,completed,PAID,8,150.34
525,1142,2025-10-17 17:45:37,completed,success,4,723.58
526,1335,2024-02-15 20:38:51,completed,paid,8,1986.00
527,2186,2025-07-20 00:34:42,completed,PAID,8,201.78
528,2191,2025-02-20 15:29:12,completed,PAID,4,997.96
529,42,2025-07-30 14:20:00,completed,paid,14,367.64
530,518,2025-08-26 11:43:39,completed,PAID,3,147.77
531,1722,2024-11-27 03:29:30,Complete,paid,15,595.32
532,1596,2025-10-11 13:58:36,completed,paid,6,822.19
533,1018,2025-07-07 00:47:36,SUCCESS,PAID,2,749.82
534,2033,2024-05-03 08:15:31,completed,PAID,7,400.25
535,474,2025-01-01 18:01:51,SUCCESS,PAID,11,797.18
536,1804,2025-10-10 05:30:09,completed,PAID,5,334.92
537,809,2024-09-13 18:52:06,completed,PAID,14,2150.31
538,235,2024-07-23 14:43:03,completed,paid,5,80.40
539,1264,2024-02-10 05:18:05,completed,success,12,57.07
540,347,2025-01-11 07:30:46,completed,paid,2,117.93
541,1017,2025-12-05 20:09:35,completed,success,8,732.42
542,914,2025-03-16 19:55:37,completed,PAID,13,1419.55
543,596,2024-11-30 09:28:04,completed,paid,11,123.73
544,2078,2024-12-11 14:30:53,cancelled,declined,1,1216.97
545,1692,2024-11-15 08:13:33,completed,PAID,16,653.20
546,1823,2025-10-13 13:58:15,SUCCESS,PAID,4,1344.12
547,1123,2025-08-21 07:11:50,returned,refund,1,1165.22
548,2058,2025-12-28 06:11:16,completed,paid,9,2021.86
549,1015,2026-02-08 22:44:45,pending,pending,14,711.63
550,2133,2024-03-01 02:40:36,SUCCESS,paid,13,133.33
551,197,2025-12-09 19:25:01,completed,success,4,270.27
552,111,2024-03-18 03:06:49,completed,success,4,632.07
553,975,2024-10-31 03:29:11,completed,paid,10,484.32
554,575,2024-06-21 16:22:16,completed,PAID,5,764.32
555,1802,2025-09-02 03:59:27,completed,success,15,442.19
556,455,2026-01-18 09:25:27,Complete,PAID,7,930.10
557,1579,2024-05-31 01:23:37,completed,PAID,13,243.80
558,1288,2024-12-25 06:56:45,cancelled,failed,16,1840.83
559,1382,2025-12-02 19:14:05,completed,success,3,202.38
560,384,2025-11-05 05:27:10,completed,paid,13,372.12
561,656,2024-01-20 03:38:02,completed,success,9,842.66
562,106,2025-10-13 19:44:32,completed,success,16,234.89
563,391,2025-05-15 12:14:25,completed,PAID,10,1388.36
564,1849,2025-01-26 17:17:46,completed,paid,11,301.51
565,2079,2024-05-28 03:38:22,completed,PAID,2,736.91
566,784,2024-12-04 13:19:50,completed,paid,4,109.08
567,1711,2024-02-13 11:26:39,cancelled,declined,16,815.40
568,2075,2024-07-12 06:00:04,completed,success,4,168.18
569,78,2025-05-30 17:08:02,completed,paid,6,1171.33
570,1402,2025-03-27 17:45:05,completed,PAID,10,1200.89
571,1468,2025-03-04 11:25:04,pending,pending,10,476.35
572,1908,2025-02-24 15:02:18,completed,paid,4,387.37
573,111,2025-06-19 18:05:33,completed,success,4,106.08
574,360,2024-06-30 04:43:00,completed,paid,7,698.40
575,1060,2024-09-30 20:06:17,completed,paid,2,38.40
576,1849,2025-01-13 16:45:15,completed,PAID,11,383.86
577,624,2025-08-25 08:36:12,completed,paid,2,379.49
578,507,2024-07-08 17:31:07,completed,paid,15,905.77
579,2062,2024-11-30 00:54:43,completed,PAID,5,452.90
580,256,2025-02-02 09:42:01,completed,success,13,581.79
581,227,2025-12-27 18:13:41,completed,PAID,1,45.95
582,425,2024-08-05 07:47:02,completed,success,1,370.85
583,873,2026-01-19 11:47:26,cancelled,failed,9,306.41
584,792,2026-03-24 04:19:37,completed,PAID,2,823.53
585,380,2026-01-23 05:14:22,completed,paid,11,805.14
586,291,2025-11-18 23:26:57,completed,success,16,1278.82
587,1775,2025-06-29 22:18:00,completed,paid,4,204.09
588,152,2024-09-22 00:34:42,completed,success,16,1947.06
589,1074,2024-10-27 11:06:57,returned,refunded,2,23.89
590,95,2025-11-20 09:56:22,completed,success,15,608.28
591,1084,2026-01-10 09:39:16,completed,success,13,308.26
592,529,2026-02-04 20:28:21,completed,paid,1,1524.96
593,7,2024-07-23 09:08:33,completed,paid,10,837.61
594,1435,2024-03-29 14:42:07,completed,success,5,105.58
595,1531,2025-07-13 19:55:51,Complete,success,6,1415.84
596,1191,2024-08-18 15:20:06,completed,success,6,1366.20
597,2188,2025-04-15 01:51:52,pending,pending,12,837.17
598,2122,2025-10-05 22:50:08,completed,success,10,888.15
599,1458,2025-08-18 04:41:01,pending,pending,2,1472.80
600,210,2024-09-09 13:08:29,pending,pending,4,366.92
601,29,2024-03-05 08:26:50,completed,paid,1,668.53
602,1549,2026-02-18 20:49:07,completed,paid,6,874.20
603,1621,2026-02-12 20:57:03,pending,pending,7,204.22
604,1912,2025-09-29 13:15:12,completed,paid,5,152.46
605,2002,2024-03-01 10:14:20,completed,success,7,1485.20
606,535,2025-09-20 14:27:10,completed,PAID,9,531.21
607,1434,2024-06-02 02:48:28,completed,paid,12,985.68
608,1480,2024-07-19 07:10:02,completed,paid,10,799.26
609,2057,2025-07-11 23:23:44,cancelled,declined,7,927.46
610,1256,2024-12-23 21:49:47,completed,success,1,528.76
611,1736,2025-06-19 08:48:54,completed,success,13,45.13
612,1425,2024-05-19 16:48:47,completed,success,6,62.32
613,1241,2024-04-29 09:33:45,completed,PAID,10,354.61
614,418,2026-01-02 01:38:00,completed,success,7,1221.91
615,405,2025-03-07 00:22:04,completed,PAID,2,319.71
616,1344,2025-08-01 03:00:30,completed,paid,12,1683.49
617,201,2026-01-06 17:38:50,completed,success,7,399.85
618,1527,2024-11-06 22:50:59,completed,success,15,171.02
619,2136,2026-02-21 22:59:12,completed,paid,1,196.45
620,2148,2026-02-20 18:00:38,completed,success,14,248.00
621,951,2024-06-09 02:25:32,Complete,PAID,14,1053.03
622,1931,2024-09-27 22:35:14,completed,PAID,16,3076.50
623,2086,2026-02-11 08:33:37,pending,pending,3,38.40
624,1822,2026-03-20 08:11:13,returned,refund,2,834.42
625,1466,2026-03-09 09:25:43,completed,paid,6,1339.59
626,1540,2024-05-04 01:25:44,completed,paid,3,1279.73
627,568,2025-01-31 10:14:31,completed,paid,4,1641.67
628,916,2026-02-11 04:00:27,completed,paid,12,491.54
629,1418,2024-01-05 20:54:09,SUCCESS,paid,7,14.55
630,1477,2024-04-04 10:58:02,completed,PAID,11,358.47
631,1115,2025-01-13 21:13:46,completed,success,10,436.69
632,35,2024-11-24 13:49:30,completed,success,2,1048.30
633,967,2025-01-06 22:27:15,completed,success,3,2174.18
634,1205,2025-12-23 02:34:32,completed,PAID,2,349.82
635,2166,2024-04-08 01:44:13,pending,pending,13,980.53
636,1614,2025-05-19 17:13:14,completed,PAID,1,619.65
637,1878,2025-09-12 23:31:09,completed,paid,6,1713.33
638,1168,2025-06-18 01:16:25,completed,PAID,2,2348.26
639,1299,2026-01-11 16:31:13,completed,success,2,685.33
640,471,2024-08-23 23:18:07,completed,success,3,2960.61
641,275,2025-10-27 00:34:16,completed,success,5,232.75
642,1132,2025-03-18 00:31:03,completed,success,10,1429.04
643,2081,2026-02-16 18:37:47,pending,pending,14,521.60
644,666,2026-01-15 14:55:52,completed,PAID,9,307.77
645,1850,2024-05-10 15:35:36,completed,paid,2,1674.01
646,848,2025-03-31 12:18:54,completed,success,13,413.93
647,1546,2025-09-10 16:46:08,completed,PAID,6,430.91
648,1693,2024-07-19 14:48:26,cancelled,failed,11,1521.82
649,1835,2024-05-03 03:38:51,Complete,PAID,4,375.70
650,97,2026-01-30 03:48:23,SUCCESS,paid,16,639.03
651,2006,2025-04-30 18:01:22,pending,pending,5,192.97
652,1760,2024-06-02 07:05:05,Complete,paid,6,1063.62
653,1619,2024-04-26 12:24:51,completed,paid,2,557.07
654,44,2025-12-24 02:44:36,Complete,success,11,300.03
655,2133,2026-02-24 19:57:09,completed,PAID,13,830.73
656,1880,2024-12-06 09:57:35,completed,PAID,1,484.92
657,378,2024-12-21 23:44:08,cancelled,failed,1,487.07
658,287,2025-10-07 19:36:31,completed,PAID,1,440.31
659,1530,2024-09-14 04:36:32,completed,success,3,1936.33
660,878,2025-02-04 04:35:28,completed,PAID,4,1229.75
661,510,2024-12-08 11:37:22,completed,PAID,6,151.16
662,1702,2026-02-15 10:13:25,returned,refunded,16,272.82
663,343,2024-08-27 17:15:53,completed,paid,14,515.66
664,525,2024-05-12 23:06:43,completed,paid,7,1024.11
665,1573,2025-02-14 02:47:25,completed,PAID,4,403.40
666,2197,2025-12-31 07:22:40,completed,success,15,246.47
667,837,2024-01-03 23:57:50,completed,paid,6,678.50
668,1408,2025-09-07 10:13:54,completed,success,1,1163.05
669,1009,2025-11-15 12:12:42,completed,PAID,2,454.40
670,17,2025-07-22 17:20:22,completed,PAID,2,364.78
671,1525,2024-04-19 20:15:17,completed,PAID,16,822.68
672,577,2025-12-06 19:29:41,completed,paid,14,458.78
673,1332,2025-01-20 15:12:02,SUCCESS,paid,15,302.46
674,914,2024-11-05 16:19:54,completed,success,13,447.69
675,1476,2024-10-17 17:00:50,SUCCESS,paid,15,2026.18
676,620,2024-12-31 08:25:46,completed,success,7,634.70
677,2037,2025-03-17 00:40:25,completed,PAID,2,154.48
678,2150,2024-09-11 13:49:37,completed,PAID,8,493.23
679,274,2024-04-25 06:55:29,completed,paid,15,147.61
680,222,2024-10-13 04:27:49,completed,PAID,2,174.45
681,954,2025-10-24 10:21:58,completed,success,7,272.29
682,1803,2024-07-09 03:18:37,completed,paid,8,1989.77
683,1328,2025-06-03 01:29:00,completed,PAID,14,244.49
684,1170,2024-05-03 21:17:27,completed,success,13,184.70
685,598,2024-07-24 21:45:03,completed,success,13,1837.20
686,759,2024-09-27 04:53:46,returned,refunded,5,1941.89
687,1473,2025-04-26 09:20:51,completed,paid,7,643.67
688,466,2025-04-23 00:16:36,completed,PAID,5,1206.52
689,285,2025-09-07 16:44:03,Complete,success,10,260.81
690,1614,2024-12-22 19:52:01,completed,paid,1,958.41
691,1189,2024-01-06 06:16:29,returned,refund,9,168.65
692,1836,2024-06-07 11:06:40,completed,success,13,652.70
693,1584,2024-03-16 03:40:59,completed,paid,16,245.26
694,927,2026-02-16 07:36:01,completed,paid,8,1242.06
695,730,2024-03-22 09:25:58,completed,PAID,3,1525.25
696,1648,2024-09-29 20:28:41,completed,paid,2,145.72
697,946,2025-09-10 14:07:33,completed,success,15,2586.37
698,955,2025-12-23 10:13:06,completed,PAID,14,1469.32
699,15,2024-08-01 19:12:54,completed,success,8,2316.85
700,73,2024-12-19 05:57:54,completed,success,1,929.89
701,1087,2025-11-07 02:03:05,completed,success,4,1985.84
702,228,2024-05-16 18:47:29,completed,paid,9,364.01
703,581,2025-05-27 02:27:36,completed,success,9,275.33
704,140,2024-09-09 05:45:13,completed,PAID,1,1942.52
705,811,2024-06-05 13:37:58,completed,success,7,390.44
706,961,2024-04-20 05:57:23,completed,success,7,2069.45
707,435,2026-01-26 07:04:12,completed,success,13,1140.50
708,1756,2024-07-16 01:25:56,completed,paid,6,111.74
709,418,2026-02-26 00:15:10,completed,success,7,144.86
710,1787,2025-12-25 16:48:19,completed,PAID,14,858.85
711,245,2025-01-29 04:31:30,completed,success,7,23.22
712,1258,2024-05-16 08:41:22,Complete,paid,5,932.19
713,94,2024-04-24 14:03:47,completed,success,8,1152.26
714,1116,2025-03-15 03:05:53,completed,paid,14,389.88
715,1655,2024-04-24 21:03:15,completed,success,9,192.63
716,458,2024-08-23 19:50:25,completed,paid,14,9.75
717,2186,2026-01-01 07:02:05,completed,paid,8,94.72
718,1834,2026-01-14 07:04:10,Complete,PAID,3,1495.86
719,1221,2025-11-20 20:39:48,Complete,PAID,3,333.55
720,2089,2024-09-22 03:43:20,completed,paid,1,1034.44
721,1134,2025-08-24 21:57:19,completed,PAID,3,795.80
722,708,2025-09-16 13:03:52,completed,paid,3,308.28
723,1811,2025-06-03 03:24:00,completed,PAID,4,515.62
724,1881,2025-08-22 17:55:25,pending,pending,15,322.19
725,824,2025-12-20 01:25:55,completed,PAID,10,1768.06
726,2097,2025-04-12 15:21:45,completed,success,15,225.61
727,2187,2024-07-10 10:38:37,completed,PAID,10,984.04
728,2052,2024-05-05 09:16:14,completed,success,6,138.03
729,1959,2026-02-22 20:08:32,completed,success,11,876.21
730,911,2025-06-30 22:16:24,completed,success,11,1813.44
731,1905,2024-06-19 23:07:59,completed,success,3,440.12
732,1403,2024-03-18 18:26:34,cancelled,failed,9,1076.99
733,1967,2025-09-03 23:03:55,completed,PAID,3,421.66
734,629,2024-09-12 07:42:24,completed,paid,7,260.95
735,974,2025-04-13 06:31:16,Complete,success,11,2153.60
736,765,2024-06-17 19:00:31,completed,PAID,2,324.36
737,88,2025-05-15 21:56:52,completed,paid,2,269.00
738,1759,2024-05-03 13:01:39,pending,pending,15,163.17
739,1180,2024-08-25 01:06:02,completed,paid,8,2345.49
740,1253,2025-08-16 04:56:49,returned,refund,3,1640.00
741,64,2024-08-21 02:39:24,cancelled,declined,16,1213.47
742,2046,2024-04-22 04:57:07,completed,PAID,14,130.11
743,1285,2025-11-26 20:41:02,completed,PAID,15,1056.30
744,1838,2025-05-13 14:32:47,completed,paid,6,1006.06
745,125,2024-05-21 08:03:41,completed,success,15,208.86
746,696,2024-06-08 23:31:50,completed,success,7,1732.37
747,1113,2025-11-26 19:11:33,completed,PAID,7,1400.39
748,246,2024-05-14 06:51:20,completed,PAID,7,1230.10
749,1369,2025-04-14 23:11:34,completed,paid,7,405.32
750,650,2025-06-11 09:56:45,completed,paid,13,332.55
751,68,2024-07-10 23:27:59,completed,success,5,451.45
752,875,2025-03-29 14:28:53,completed,PAID,8,206.28
753,688,2025-04-16 16:23:50,completed,paid,2,291.80
754,569,2025-01-27 16:20:16,SUCCESS,PAID,14,205.75
755,395,2025-07-29 21:13:25,completed,PAID,8,250.42
756,1220,2024-11-29 00:37:29,cancelled,failed,1,1018.19
757,178,2025-08-30 00:32:13,completed,PAID,4,618.86
758,703,2025-09-22 13:48:39,cancelled,declined,10,44.88
759,1570,2025-02-16 01:09:11,completed,PAID,12,262.64
760,1846,2024-03-08 13:45:33,completed,PAID,9,1826.96
761,1148,2025-02-28 12:57:57,completed,success,14,589.10
762,2094,2024-01-20 22:58:49,completed,PAID,6,197.65
763,1861,2025-04-20 20:50:16,completed,PAID,6,1200.33
764,1779,2025-12-29 21:04:58,pending,pending,1,728.49
765,1658,2024-07-03 17:43:27,completed,paid,14,417.50
766,1931,2025-10-11 20:50:48,completed,paid,16,113.88
767,979,2024-12-03 09:26:36,completed,success,6,226.37
768,562,2025-05-19 23:47:06,completed,PAID,16,738.90
769,1887,2024-06-16 21:46:31,completed,paid,2,1222.37
770,1645,2025-03-18 12:35:54,pending,pending,2,1414.87
771,2057,2024-03-09 01:16:16,pending,pending,7,1248.38
772,644,2025-07-27 21:52:11,completed,paid,8,127.94
773,268,2024-11-30 07:35:15,completed,paid,5,420.66
774,772,2024-08-27 11:03:43,completed,PAID,14,2165.26
775,1432,2025-01-22 17:08:00,completed,success,4,697.10
776,1139,2026-01-26 22:11:01,completed,paid,13,412.07
777,217,2024-05-30 21:42:09,completed,paid,2,1047.77
778,1808,2024-02-29 11:10:59,completed,PAID,16,1573.34
779,309,2025-12-23 10:33:23,cancelled,failed,11,452.04
780,192,2025-02-23 08:10:38,completed,success,12,410.52
781,112,2026-02-12 01:45:28,completed,success,8,1522.03
782,1131,2024-06-07 07:12:45,cancelled,failed,11,738.26
783,203,2024-08-20 14:38:29,completed,success,6,1745.85
784,10,2025-03-19 05:06:20,completed,paid,14,773.88
785,1194,2024-07-12 23:21:24,completed,PAID,6,474.01
786,2067,2024-10-08 02:53:04,completed,success,13,1250.49
787,1591,2025-05-07 06:19:39,completed,paid,11,543.15
788,1792,2024-06-30 18:01:44,completed,PAID,15,1185.30
789,961,2024-12-22 13:57:28,Complete,PAID,7,804.75
790,851,2025-01-29 02:14:43,completed,paid,12,569.45
791,413,2025-07-04 00:06:20,SUCCESS,paid,16,217.48
792,1540,2024-05-22 00:07:16,completed,paid,3,95.72
793,98,2024-10-19 00:47:46,completed,paid,1,1144.71
794,1769,2026-02-24 13:03:21,completed,paid,8,1580.67
795,1398,2024-06-18 17:23:48,completed,PAID,14,1071.02
796,1928,2024-06-01 05:17:29,completed,paid,6,410.25
797,1975,2024-07-10 04:07:14,cancelled,failed,8,501.16
798,1183,2024-01-14 08:58:37,completed,paid,16,92.37
799,1291,2025-02-21 02:56:03,completed,PAID,15,609.80
800,309,2026-01-25 12:35:00,completed,paid,11,2013.17
801,1780,2026-02-24 21:15:59,completed,paid,4,28.28
802,1035,2024-04-17 17:13:53,completed,success,4,312.89
803,1777,2024-01-10 21:17:25,completed,PAID,14,895.91
804,1416,2024-02-18 20:16:42,Complete,PAID,6,476.20
805,996,2025-06-12 16:42:52,completed,success,3,335.38
806,2050,2024-10-12 17:18:56,completed,success,11,132.26
807,56,2025-03-09 04:49:35,completed,paid,2,60.12
808,1544,2025-03-11 07:19:52,completed,success,8,328.93
809,1174,2024-11-25 03:13:32,completed,PAID,3,816.38
810,732,2024-03-28 12:48:54,completed,PAID,10,210.42
811,1900,2025-07-12 19:27:29,completed,success,9,641.84
812,1737,2024-02-04 10:44:19,completed,success,15,332.30
813,500,2024-08-03 02:26:49,completed,PAID,3,516.39
814,1089,2025-12-05 23:45:14,completed,PAID,2,528.07
815,1509,2024-05-26 06:31:49,completed,success,3,329.44
816,80,2024-03-03 22:26:34,completed,paid,3,544.94
